User ID,Name,Email Address,Age,Gender,Membership Start Date,Membership End Date,Subscription Plan,Renewal Status,Engagement Level,Subscription Renewed
5266,Anita Leach,carneyfrank@velez.net,26,Male,15-01-2024,23-12-2024,Annual,Auto-Renew,Low,Not Renewed
5266,Anita Leach,carneyfrank@velez.net,26,Male,23-12-2024,14-02-2025,Monthly,Manual,Medium,Renewed
5586,Danny Spencer,heather11@phillips.net,45,Female,22-01-2023,20-05-2024,Quarterly,Manual,Low,Renewed
2521,Bryan Smith,christinepruitt@robbins.com,37,Male,16-02-2025,27-02-2025,Monthly,Manual,Medium,Renewed
7379,Desiree Fernandez,flewis@acosta-brown.com,31,Female,09-06-2024,01-02-2025,Annual,Manual,High,Not Renewed
7379,Desiree Fernandez,flewis@acosta-brown.com,31,Female,01-02-2025,05-03-2025,Monthly,Auto-Renew,Medium,Not Renewed
7379,Desiree Fernandez,flewis@acosta-brown.com,31,Female,05-03-2025,10-03-2025,Annual,Auto-Renew,Medium,Renewed
4084,Gina Johnson,gcantu@ross.com,24,Female,03-11-2024,05-12-2024,Quarterly,Manual,Medium,Renewed
4084,Gina Johnson,gcantu@ross.com,24,Female,05-12-2024,20-12-2024,Quarterly,Manual,Medium,Renewed
4084,Gina Johnson,gcantu@ross.com,24,Female,20-12-2024,14-01-2025,Monthly,Auto-Renew,Medium,Renewed
4084,Gina Johnson,gcantu@ross.com,24,Female,14-01-2025,03-02-2025,Quarterly,Auto-Renew,Low,Renewed
4084,Gina Johnson,gcantu@ross.com,24,Female,03-02-2025,19-02-2025,Annual,Manual,High,Renewed
1717,Shirley Lopez,uray@hotmail.com,44,Male,16-05-2023,30-12-2023,Monthly,Auto-Renew,Low,Renewed
2565,Amy Holland,bmcpherson@moses.com,18,Male,20-09-2023,07-03-2025,Annual,Manual,Low,Renewed
2565,Amy Holland,bmcpherson@moses.com,18,Male,07-03-2025,07-03-2025,Monthly,Auto-Renew,High,Not Renewed
2565,Amy Holland,bmcpherson@moses.com,18,Male,07-03-2025,21-03-2025,Annual,Auto-Renew,High,Renewed
2565,Amy Holland,bmcpherson@moses.com,18,Male,21-03-2025,21-03-2025,Annual,Auto-Renew,Medium,Not Renewed
2565,Amy Holland,bmcpherson@moses.com,18,Male,21-03-2025,21-03-2025,Quarterly,Manual,Low,Renewed
3197,Alex Becker,longrichard@rodriguez-maldonado.net,28,Female,19-02-2024,02-05-2024,Quarterly,Manual,High,Renewed
3197,Alex Becker,longrichard@rodriguez-maldonado.net,28,Female,02-05-2024,08-02-2025,Monthly,Manual,Low,Not Renewed
3197,Alex Becker,longrichard@rodriguez-maldonado.net,28,Female,08-02-2025,05-03-2025,Quarterly,Manual,Low,Not Renewed
3197,Alex Becker,longrichard@rodriguez-maldonado.net,28,Female,05-03-2025,19-03-2025,Quarterly,Manual,Medium,Renewed
6890,Autumn Shepherd,stephaniedalton@hendricks.com,18,Male,02-04-2024,14-04-2024,Monthly,Manual,High,Renewed
6890,Autumn Shepherd,stephaniedalton@hendricks.com,18,Male,14-04-2024,15-08-2024,Annual,Auto-Renew,Low,Renewed
4293,Deborah Williams,andrea58@clark.com,19,Female,01-12-2022,17-12-2022,Monthly,Auto-Renew,High,Renewed
4293,Deborah Williams,andrea58@clark.com,19,Female,17-12-2022,31-12-2024,Monthly,Auto-Renew,Medium,Renewed
4293,Deborah Williams,andrea58@clark.com,19,Female,31-12-2024,24-02-2025,Quarterly,Manual,Low,Renewed
4293,Deborah Williams,andrea58@clark.com,19,Female,24-02-2025,11-03-2025,Annual,Auto-Renew,Medium,Not Renewed
9934,Ashley Montgomery,angelabishop@hotmail.com,20,Female,28-08-2022,13-05-2023,Annual,Manual,Low,Not Renewed
9934,Ashley Montgomery,angelabishop@hotmail.com,20,Female,13-05-2023,11-01-2024,Annual,Auto-Renew,Low,Renewed
9934,Ashley Montgomery,angelabishop@hotmail.com,20,Female,11-01-2024,25-02-2024,Quarterly,Auto-Renew,Medium,Renewed
9934,Ashley Montgomery,angelabishop@hotmail.com,20,Female,25-02-2024,17-05-2024,Quarterly,Auto-Renew,Medium,Not Renewed
6953,Hunter Koch,kurt72@alexander.com,48,Female,04-01-2024,18-03-2024,Monthly,Auto-Renew,High,Renewed
8760,Chad Jordan,allenmichele@yahoo.com,26,Female,08-11-2024,09-03-2025,Quarterly,Auto-Renew,Low,Renewed
8760,Chad Jordan,allenmichele@yahoo.com,26,Female,09-03-2025,09-03-2025,Quarterly,Manual,High,Renewed
8760,Chad Jordan,allenmichele@yahoo.com,26,Female,09-03-2025,21-03-2025,Monthly,Manual,Medium,Renewed
8760,Chad Jordan,allenmichele@yahoo.com,26,Female,21-03-2025,21-03-2025,Monthly,Auto-Renew,Medium,Not Renewed
3543,John Moss,cookedward@buck.info,30,Female,05-10-2022,20-02-2025,Annual,Auto-Renew,High,Renewed
3543,John Moss,cookedward@buck.info,30,Female,20-02-2025,21-03-2025,Quarterly,Manual,Medium,Renewed
3618,Jeffrey Martin,christopherbooker@yahoo.com,23,Female,11-02-2024,18-01-2025,Monthly,Auto-Renew,High,Renewed
3618,Jeffrey Martin,christopherbooker@yahoo.com,23,Female,18-01-2025,28-02-2025,Annual,Auto-Renew,Medium,Renewed
3618,Jeffrey Martin,christopherbooker@yahoo.com,23,Female,28-02-2025,03-03-2025,Monthly,Auto-Renew,High,Renewed
3618,Jeffrey Martin,christopherbooker@yahoo.com,23,Female,03-03-2025,12-03-2025,Quarterly,Manual,Low,Not Renewed
8682,Arthur Luna,ericksondesiree@richardson.com,24,Female,02-04-2024,14-06-2024,Quarterly,Manual,Medium,Renewed
8682,Arthur Luna,ericksondesiree@richardson.com,24,Female,14-06-2024,17-11-2024,Annual,Auto-Renew,Low,Renewed
8682,Arthur Luna,ericksondesiree@richardson.com,24,Female,17-11-2024,14-12-2024,Quarterly,Auto-Renew,Low,Renewed
8682,Arthur Luna,ericksondesiree@richardson.com,24,Female,14-12-2024,23-12-2024,Monthly,Manual,Medium,Not Renewed
8682,Arthur Luna,ericksondesiree@richardson.com,24,Female,23-12-2024,19-01-2025,Annual,Manual,Low,Renewed
1171,Michael Ruiz,wulaura@gmail.com,41,Female,05-08-2022,30-03-2023,Annual,Manual,High,Renewed
7542,Angela Hubbard,carlyfoster@boyer-salazar.com,21,Female,04-01-2024,05-05-2024,Monthly,Manual,Medium,Renewed
7542,Angela Hubbard,carlyfoster@boyer-salazar.com,21,Female,05-05-2024,11-08-2024,Annual,Manual,Low,Renewed
8049,Heidi Skinner,jennifer71@gmail.com,18,Male,01-10-2022,22-12-2022,Monthly,Manual,High,Renewed
8049,Heidi Skinner,jennifer71@gmail.com,18,Male,22-12-2022,17-06-2024,Quarterly,Manual,Medium,Renewed
8049,Heidi Skinner,jennifer71@gmail.com,18,Male,17-06-2024,06-02-2025,Monthly,Auto-Renew,High,Not Renewed
5671,Katelyn Chen,ldavis@fisher-davis.com,18,Female,15-07-2024,01-02-2025,Annual,Manual,Low,Renewed
5671,Katelyn Chen,ldavis@fisher-davis.com,18,Female,01-02-2025,23-02-2025,Quarterly,Auto-Renew,Low,Not Renewed
6510,Dana Gould,jesseanderson@hunt.org,34,Female,07-04-2024,11-11-2024,Monthly,Manual,Low,Not Renewed
6510,Dana Gould,jesseanderson@hunt.org,34,Female,11-11-2024,13-11-2024,Quarterly,Auto-Renew,Low,Renewed
4534,Jared Lopez,danielnathan@gmail.com,63,Male,01-06-2022,15-03-2024,Monthly,Auto-Renew,High,Renewed
1184,Lisa Stark,rebeccacarter@hotmail.com,27,Female,31-03-2023,25-11-2023,Monthly,Auto-Renew,Low,Renewed
1184,Lisa Stark,rebeccacarter@hotmail.com,27,Female,25-11-2023,11-06-2024,Annual,Manual,Medium,Renewed
6859,Angela Black,colemankenneth@gmail.com,33,Female,19-05-2024,05-10-2024,Annual,Auto-Renew,High,Renewed
6859,Angela Black,colemankenneth@gmail.com,33,Female,05-10-2024,20-01-2025,Annual,Auto-Renew,Low,Not Renewed
6859,Angela Black,colemankenneth@gmail.com,33,Female,20-01-2025,21-03-2025,Annual,Auto-Renew,Medium,Renewed
6859,Angela Black,colemankenneth@gmail.com,33,Female,21-03-2025,21-03-2025,Monthly,Auto-Renew,Medium,Renewed
6859,Angela Black,colemankenneth@gmail.com,33,Female,21-03-2025,21-03-2025,Annual,Manual,Low,Not Renewed
3365,Craig Koch,atkinsrichard@brown.org,28,Male,03-04-2024,24-08-2024,Annual,Manual,High,Not Renewed
3365,Craig Koch,atkinsrichard@brown.org,28,Male,24-08-2024,27-09-2024,Annual,Manual,Low,Renewed
3365,Craig Koch,atkinsrichard@brown.org,28,Male,27-09-2024,24-10-2024,Monthly,Manual,Medium,Renewed
3365,Craig Koch,atkinsrichard@brown.org,28,Male,24-10-2024,01-11-2024,Monthly,Manual,High,Renewed
3365,Craig Koch,atkinsrichard@brown.org,28,Male,01-11-2024,11-01-2025,Annual,Manual,High,Not Renewed
2033,Craig Thomas,gardnerlindsey@hotmail.com,29,Female,15-09-2024,03-11-2024,Quarterly,Auto-Renew,High,Renewed
2033,Craig Thomas,gardnerlindsey@hotmail.com,29,Female,03-11-2024,05-01-2025,Monthly,Manual,High,Renewed
3342,Cory Jones,warrendanielle@yahoo.com,38,Female,27-10-2023,29-07-2024,Annual,Auto-Renew,Low,Not Renewed
8186,Carolyn Smith,austinjohn@hotmail.com,32,Female,09-04-2022,20-12-2023,Quarterly,Auto-Renew,High,Renewed
8186,Carolyn Smith,austinjohn@hotmail.com,32,Female,20-12-2023,18-07-2024,Annual,Manual,High,Renewed
3522,Richard Simpson,andersenoscar@gmail.com,39,Female,30-10-2024,01-01-2025,Monthly,Auto-Renew,Low,Renewed
3522,Richard Simpson,andersenoscar@gmail.com,39,Female,01-01-2025,02-03-2025,Quarterly,Manual,Low,Renewed
3522,Richard Simpson,andersenoscar@gmail.com,39,Female,02-03-2025,10-03-2025,Annual,Auto-Renew,High,Renewed
8162,Brian Lewis,brandonho@yahoo.com,20,Male,15-12-2022,05-02-2025,Quarterly,Manual,High,Renewed
8162,Brian Lewis,brandonho@yahoo.com,20,Male,05-02-2025,21-03-2025,Monthly,Auto-Renew,Medium,Not Renewed
8162,Brian Lewis,brandonho@yahoo.com,20,Male,21-03-2025,21-03-2025,Monthly,Manual,Low,Not Renewed
8162,Brian Lewis,brandonho@yahoo.com,20,Male,21-03-2025,21-03-2025,Monthly,Auto-Renew,High,Renewed
8162,Brian Lewis,brandonho@yahoo.com,20,Male,21-03-2025,21-03-2025,Monthly,Auto-Renew,High,Renewed
2812,Anthony Jackson,george64@yahoo.com,20,Female,26-06-2022,17-05-2024,Monthly,Auto-Renew,Low,Renewed
2812,Anthony Jackson,george64@yahoo.com,20,Female,17-05-2024,04-01-2025,Annual,Auto-Renew,Medium,Not Renewed
2812,Anthony Jackson,george64@yahoo.com,20,Female,04-01-2025,25-02-2025,Monthly,Auto-Renew,Low,Renewed
2812,Anthony Jackson,george64@yahoo.com,20,Female,25-02-2025,07-03-2025,Quarterly,Auto-Renew,Low,Not Renewed
6287,Ashley Patterson,dawnpearson@gmail.com,21,Male,26-01-2024,14-01-2025,Quarterly,Auto-Renew,Low,Not Renewed
6287,Ashley Patterson,dawnpearson@gmail.com,21,Male,14-01-2025,18-02-2025,Monthly,Auto-Renew,High,Renewed
9690,Ashley Ramirez,alison32@yahoo.com,30,Female,10-03-2025,19-03-2025,Quarterly,Auto-Renew,Medium,Renewed
9690,Ashley Ramirez,alison32@yahoo.com,30,Female,19-03-2025,20-03-2025,Annual,Auto-Renew,Low,Renewed
4809,Jesus Gutierrez,staceyhurley@bond.com,38,Female,26-04-2023,16-08-2023,Quarterly,Auto-Renew,Low,Not Renewed
1010,Kathy Goodwin,heathjessica@ford-jones.net,37,Female,22-08-2024,11-02-2025,Quarterly,Manual,Low,Not Renewed
1010,Kathy Goodwin,heathjessica@ford-jones.net,37,Female,11-02-2025,15-02-2025,Annual,Manual,Medium,Renewed
1455,Austin Cooper,denniskelly@yahoo.com,50,Female,14-06-2024,07-08-2024,Quarterly,Manual,Medium,Renewed
1455,Austin Cooper,denniskelly@yahoo.com,50,Female,07-08-2024,03-11-2024,Monthly,Auto-Renew,Low,Renewed
1455,Austin Cooper,denniskelly@yahoo.com,50,Female,03-11-2024,29-01-2025,Quarterly,Manual,Medium,Renewed
1455,Austin Cooper,denniskelly@yahoo.com,50,Female,29-01-2025,18-03-2025,Monthly,Auto-Renew,Low,Not Renewed
1455,Austin Cooper,denniskelly@yahoo.com,50,Female,18-03-2025,18-03-2025,Monthly,Manual,Medium,Renewed
9665,Nicole Doyle,bowmanchristie@gmail.com,23,Female,28-12-2024,18-03-2025,Monthly,Manual,Medium,Renewed
9895,Mr. Eric Reynolds DVM,aguirreeugene@arroyo-gillespie.com,25,Male,21-09-2024,24-11-2024,Monthly,Auto-Renew,High,Not Renewed
7267,Barbara Patel,linda55@carter.com,50,Female,06-02-2025,04-03-2025,Monthly,Auto-Renew,High,Renewed
7267,Barbara Patel,linda55@carter.com,50,Female,04-03-2025,18-03-2025,Monthly,Manual,Medium,Renewed
8892,Alvin Pollard,alvaradojeremy@cole-peters.com,20,Female,18-12-2023,17-01-2024,Annual,Auto-Renew,Low,Renewed
8892,Alvin Pollard,alvaradojeremy@cole-peters.com,20,Female,17-01-2024,19-09-2024,Quarterly,Manual,Low,Not Renewed
8892,Alvin Pollard,alvaradojeremy@cole-peters.com,20,Female,19-09-2024,13-02-2025,Monthly,Manual,Medium,Not Renewed
8892,Alvin Pollard,alvaradojeremy@cole-peters.com,20,Female,13-02-2025,06-03-2025,Quarterly,Auto-Renew,Low,Not Renewed
8892,Alvin Pollard,alvaradojeremy@cole-peters.com,20,Female,06-03-2025,19-03-2025,Annual,Auto-Renew,Low,Renewed
8281,Angela Goodwin,jennifer28@adams.org,18,Female,10-04-2024,22-07-2024,Quarterly,Auto-Renew,Medium,Renewed
8281,Angela Goodwin,jennifer28@adams.org,18,Female,22-07-2024,06-03-2025,Monthly,Auto-Renew,Low,Not Renewed
8281,Angela Goodwin,jennifer28@adams.org,18,Female,06-03-2025,11-03-2025,Monthly,Auto-Renew,Medium,Not Renewed
8281,Angela Goodwin,jennifer28@adams.org,18,Female,11-03-2025,17-03-2025,Monthly,Auto-Renew,Low,Renewed
7931,Audrey Cole,smithjean@green.biz,43,Female,03-02-2025,11-02-2025,Monthly,Auto-Renew,Low,Renewed
7931,Audrey Cole,smithjean@green.biz,43,Female,11-02-2025,13-03-2025,Annual,Manual,High,Renewed
4916,Angelica Turner,joe98@snyder.com,32,Male,11-05-2022,19-06-2022,Monthly,Manual,Low,Renewed
4916,Angelica Turner,joe98@snyder.com,32,Male,19-06-2022,08-09-2022,Annual,Auto-Renew,Medium,Renewed
4916,Angelica Turner,joe98@snyder.com,32,Male,08-09-2022,17-10-2022,Quarterly,Auto-Renew,Medium,Renewed
4277,Carolyn Summers,lspears@tucker.info,21,Male,18-02-2025,19-02-2025,Annual,Auto-Renew,Low,Renewed
4277,Carolyn Summers,lspears@tucker.info,21,Male,19-02-2025,19-03-2025,Monthly,Auto-Renew,Medium,Renewed
4277,Carolyn Summers,lspears@tucker.info,21,Male,19-03-2025,20-03-2025,Annual,Manual,Medium,Renewed
1720,Amy Campbell,hchambers@hotmail.com,23,Female,17-06-2024,09-07-2024,Quarterly,Auto-Renew,Low,Not Renewed
1720,Amy Campbell,hchambers@hotmail.com,23,Female,09-07-2024,06-10-2024,Quarterly,Auto-Renew,Medium,Renewed
1720,Amy Campbell,hchambers@hotmail.com,23,Female,06-10-2024,12-10-2024,Quarterly,Manual,Low,Renewed
7483,Charles Serrano,dale27@gmail.com,18,Male,10-01-2025,20-01-2025,Monthly,Auto-Renew,High,Renewed
7483,Charles Serrano,dale27@gmail.com,18,Male,20-01-2025,06-03-2025,Monthly,Manual,Medium,Renewed
7483,Charles Serrano,dale27@gmail.com,18,Male,06-03-2025,15-03-2025,Quarterly,Auto-Renew,Low,Renewed
7483,Charles Serrano,dale27@gmail.com,18,Male,15-03-2025,21-03-2025,Quarterly,Auto-Renew,Medium,Not Renewed
7483,Charles Serrano,dale27@gmail.com,18,Male,21-03-2025,21-03-2025,Quarterly,Manual,Low,Not Renewed
9178,Elizabeth Brown,allenvalerie@gmail.com,20,Male,02-03-2025,15-03-2025,Monthly,Auto-Renew,Low,Not Renewed
9178,Elizabeth Brown,allenvalerie@gmail.com,20,Male,15-03-2025,20-03-2025,Monthly,Manual,Medium,Renewed
9178,Elizabeth Brown,allenvalerie@gmail.com,20,Male,20-03-2025,21-03-2025,Monthly,Manual,Low,Renewed
7928,Diane Lee,brownscott@gmail.com,29,Female,13-09-2024,05-01-2025,Annual,Manual,Low,Not Renewed
7928,Diane Lee,brownscott@gmail.com,29,Female,05-01-2025,05-02-2025,Annual,Auto-Renew,Medium,Renewed
7928,Diane Lee,brownscott@gmail.com,29,Female,05-02-2025,14-02-2025,Quarterly,Auto-Renew,Medium,Renewed
7928,Diane Lee,brownscott@gmail.com,29,Female,14-02-2025,21-02-2025,Monthly,Auto-Renew,Low,Not Renewed
7928,Diane Lee,brownscott@gmail.com,29,Female,21-02-2025,05-03-2025,Annual,Auto-Renew,Low,Not Renewed
2169,Katrina Nichols,maldonadoadam@martinez-wright.com,30,Male,30-12-2024,22-01-2025,Quarterly,Auto-Renew,Low,Renewed
1980,Annette Buckley,amurray@good.com,23,Female,11-06-2023,09-08-2023,Annual,Manual,High,Renewed
1980,Annette Buckley,amurray@good.com,23,Female,09-08-2023,11-01-2025,Annual,Auto-Renew,Medium,Renewed
1980,Annette Buckley,amurray@good.com,23,Female,11-01-2025,27-02-2025,Quarterly,Manual,High,Renewed
1980,Annette Buckley,amurray@good.com,23,Female,27-02-2025,09-03-2025,Annual,Manual,High,Not Renewed
1980,Annette Buckley,amurray@good.com,23,Female,09-03-2025,20-03-2025,Quarterly,Manual,High,Renewed
1696,Diane Alexander,deniseanderson@calderon.com,30,Female,27-03-2022,20-02-2025,Annual,Manual,High,Renewed
1696,Diane Alexander,deniseanderson@calderon.com,30,Female,20-02-2025,18-03-2025,Quarterly,Manual,High,Renewed
1696,Diane Alexander,deniseanderson@calderon.com,30,Female,18-03-2025,20-03-2025,Quarterly,Auto-Renew,High,Renewed
1696,Diane Alexander,deniseanderson@calderon.com,30,Female,20-03-2025,21-03-2025,Monthly,Auto-Renew,High,Renewed
1637,Amy Villarreal,fduncan@hartman-olsen.com,18,Male,01-07-2022,19-10-2022,Monthly,Manual,High,Renewed
1637,Amy Villarreal,fduncan@hartman-olsen.com,18,Male,19-10-2022,12-05-2024,Annual,Manual,High,Renewed
1637,Amy Villarreal,fduncan@hartman-olsen.com,18,Male,12-05-2024,12-06-2024,Monthly,Manual,Low,Renewed
1343,Anthony Christian,alexandriabenitez@gmail.com,24,Male,23-02-2025,24-02-2025,Annual,Auto-Renew,Low,Renewed
1343,Anthony Christian,alexandriabenitez@gmail.com,24,Male,24-02-2025,20-03-2025,Quarterly,Auto-Renew,Low,Renewed
1343,Anthony Christian,alexandriabenitez@gmail.com,24,Male,20-03-2025,20-03-2025,Quarterly,Auto-Renew,High,Renewed
1343,Anthony Christian,alexandriabenitez@gmail.com,24,Male,20-03-2025,21-03-2025,Annual,Manual,High,Not Renewed
1343,Anthony Christian,alexandriabenitez@gmail.com,24,Male,21-03-2025,21-03-2025,Quarterly,Auto-Renew,Low,Not Renewed
3454,Andrea Pruitt,bmartin@hotmail.com,46,Male,22-11-2023,02-07-2024,Monthly,Auto-Renew,Medium,Renewed
3454,Andrea Pruitt,bmartin@hotmail.com,46,Male,02-07-2024,25-10-2024,Quarterly,Auto-Renew,Low,Renewed
3454,Andrea Pruitt,bmartin@hotmail.com,46,Male,25-10-2024,21-02-2025,Annual,Auto-Renew,Low,Renewed
3454,Andrea Pruitt,bmartin@hotmail.com,46,Male,21-02-2025,25-02-2025,Quarterly,Auto-Renew,Low,Renewed
3454,Andrea Pruitt,bmartin@hotmail.com,46,Male,25-02-2025,28-02-2025,Quarterly,Auto-Renew,High,Not Renewed
2012,Amber Heath,maria78@hotmail.com,20,Male,20-05-2023,09-04-2024,Annual,Manual,Low,Not Renewed
2822,Rachel Lindsey,mariamacdonald@brady-coleman.com,31,Female,26-11-2024,07-12-2024,Monthly,Manual,Low,Renewed
2822,Rachel Lindsey,mariamacdonald@brady-coleman.com,31,Female,07-12-2024,12-02-2025,Monthly,Auto-Renew,Medium,Renewed
8833,Howard Lewis,collinsrobin@gmail.com,24,Female,10-12-2022,02-08-2023,Quarterly,Auto-Renew,High,Not Renewed
8833,Howard Lewis,collinsrobin@gmail.com,24,Female,02-08-2023,08-08-2023,Annual,Manual,Medium,Not Renewed
8833,Howard Lewis,collinsrobin@gmail.com,24,Female,08-08-2023,25-07-2024,Quarterly,Manual,High,Not Renewed
8833,Howard Lewis,collinsrobin@gmail.com,24,Female,25-07-2024,28-12-2024,Quarterly,Manual,High,Renewed
7392,Cynthia Escobar,bkhan@hotmail.com,64,Male,06-05-2023,16-08-2023,Monthly,Manual,High,Renewed
8984,Jodi Hughes,cfrost@ortiz.biz,39,Female,07-05-2023,20-06-2024,Annual,Manual,Low,Renewed
8984,Jodi Hughes,cfrost@ortiz.biz,39,Female,20-06-2024,19-08-2024,Annual,Manual,Medium,Renewed
8984,Jodi Hughes,cfrost@ortiz.biz,39,Female,19-08-2024,06-03-2025,Annual,Manual,Low,Not Renewed
1756,Jordan Washington,glenda09@hotmail.com,32,Female,11-04-2023,30-10-2024,Monthly,Auto-Renew,Low,Renewed
1756,Jordan Washington,glenda09@hotmail.com,32,Female,30-10-2024,07-12-2024,Quarterly,Auto-Renew,High,Renewed
5315,Brittany Colon,bradley13@miller.com,27,Male,25-04-2024,06-05-2024,Annual,Auto-Renew,High,Renewed
5315,Brittany Colon,bradley13@miller.com,27,Male,06-05-2024,15-10-2024,Quarterly,Manual,Medium,Renewed
5315,Brittany Colon,bradley13@miller.com,27,Male,15-10-2024,23-11-2024,Quarterly,Auto-Renew,High,Not Renewed
5315,Brittany Colon,bradley13@miller.com,27,Male,23-11-2024,02-01-2025,Annual,Auto-Renew,Low,Not Renewed
4760,Erik Miller,rachelhernandez@moore.com,31,Male,30-10-2022,10-02-2023,Quarterly,Manual,Low,Renewed
4760,Erik Miller,rachelhernandez@moore.com,31,Male,10-02-2023,04-11-2024,Annual,Manual,Low,Renewed
8850,Christopher Mathews,brittany68@nelson.info,39,Male,05-02-2023,15-04-2024,Annual,Manual,Low,Renewed
8850,Christopher Mathews,brittany68@nelson.info,39,Male,15-04-2024,02-05-2024,Monthly,Manual,Medium,Not Renewed
8850,Christopher Mathews,brittany68@nelson.info,39,Male,02-05-2024,20-02-2025,Monthly,Auto-Renew,Medium,Not Renewed
8850,Christopher Mathews,brittany68@nelson.info,39,Male,20-02-2025,21-03-2025,Quarterly,Manual,Low,Not Renewed
8850,Christopher Mathews,brittany68@nelson.info,39,Male,21-03-2025,21-03-2025,Annual,Auto-Renew,High,Renewed
6068,Douglas Patel,bhall@wall-beard.com,18,Female,28-10-2023,20-03-2024,Quarterly,Auto-Renew,Low,Not Renewed
6068,Douglas Patel,bhall@wall-beard.com,18,Female,20-03-2024,03-01-2025,Quarterly,Manual,High,Renewed
6068,Douglas Patel,bhall@wall-beard.com,18,Female,03-01-2025,04-01-2025,Quarterly,Manual,High,Not Renewed
8824,Katrina Rivera,danielwalsh@brewer.com,60,Male,17-02-2023,17-05-2024,Monthly,Auto-Renew,Low,Renewed
2141,Amanda Gonzalez,haydensean@gmail.com,23,Female,08-10-2023,08-12-2024,Annual,Auto-Renew,Low,Not Renewed
2141,Amanda Gonzalez,haydensean@gmail.com,23,Female,08-12-2024,02-03-2025,Monthly,Manual,Medium,Renewed
2141,Amanda Gonzalez,haydensean@gmail.com,23,Female,02-03-2025,18-03-2025,Quarterly,Auto-Renew,Low,Renewed
2141,Amanda Gonzalez,haydensean@gmail.com,23,Female,18-03-2025,21-03-2025,Monthly,Auto-Renew,High,Renewed
2141,Amanda Gonzalez,haydensean@gmail.com,23,Female,21-03-2025,21-03-2025,Monthly,Manual,Low,Not Renewed
7855,Joseph Carroll,andrearowe@joseph.net,18,Male,08-09-2023,31-12-2024,Monthly,Auto-Renew,Medium,Renewed
7855,Joseph Carroll,andrearowe@joseph.net,18,Male,31-12-2024,12-01-2025,Monthly,Auto-Renew,High,Not Renewed
7855,Joseph Carroll,andrearowe@joseph.net,18,Male,12-01-2025,05-02-2025,Annual,Auto-Renew,Low,Renewed
8780,Paula Bowman,debbie05@myers.org,21,Female,22-04-2022,25-10-2024,Annual,Manual,Medium,Not Renewed
8780,Paula Bowman,debbie05@myers.org,21,Female,25-10-2024,01-12-2024,Monthly,Auto-Renew,High,Renewed
8780,Paula Bowman,debbie05@myers.org,21,Female,01-12-2024,21-01-2025,Quarterly,Manual,Low,Not Renewed
9886,Cory Ford,jamesholmes@garcia.com,48,Male,28-04-2022,26-10-2022,Annual,Auto-Renew,High,Renewed
2599,Ann Salazar,john51@olson-austin.com,29,Female,15-07-2024,23-12-2024,Quarterly,Manual,High,Renewed
2599,Ann Salazar,john51@olson-austin.com,29,Female,23-12-2024,14-03-2025,Annual,Auto-Renew,Low,Not Renewed
2599,Ann Salazar,john51@olson-austin.com,29,Female,14-03-2025,15-03-2025,Annual,Auto-Renew,High,Renewed
2599,Ann Salazar,john51@olson-austin.com,29,Female,15-03-2025,18-03-2025,Quarterly,Manual,High,Not Renewed
5644,Ashley White,brooke78@jones.com,19,Female,05-01-2025,06-01-2025,Monthly,Manual,Medium,Renewed
